"","MeanRandom","X.Intercept.","ObservedPair1","Sex1Male","s.AgeMonth1.","s.Ind1.","s.Ind2.","p..Intercept.","p.ObservedPair","p.SexM","p.s.AgeMonth","p.s.Ind1","p.s.Ind2","dev.expl","NbDyads","Type"
"jd1326","235.764705882353","217.850468198372","15.183713437476","24.4907731403667","2.78417350346803","13.552433633361","0.00146844994448264","2.38056526880158e-39","0.252290702147332","0.195682720732517","0","6.26917727797327e-06","0.908697456246276","51.1075739068036","136","NumberSharedASV"
"jd2326","44.4746631995673","44.1658213956377","3.05672687015374","-1.03364638678828","1.92927745626483","13.193440645471","0.000977198778310407","2.87971655076436e-74","0.0609852756591839","0.651810163083648","1.58373875014384e-07","9.4171349291905e-06","0.916715841629799","31.5293492738781","136","PropSharedASV"
"jd3326","0.785126102941176","0.792475390140178","-0.0180393522432348","0.0026158803717551","2.38393675426518","13.247995746732","0.000165677964352005","3.89875934698472e-123","0.287049326248255","0.912892066841645","0","3.24555213029321e-05","0.683524815666642","43.7736857942282","136","BC"
"jd4326","0.680205145462223","0.699292612072829","-0.0104653517756642","-0.0170656526672348","2.85192902324515","15.8521520322103","0.000210025769996112","4.16707368512734e-121","0.461218988631332","0.431096565000129","0","0","0.965007610082908","54.5344787835533","136","UU"
"jd5326","0.0803062869160034","0.0830029358182489","-0.000852537790834923","-0.00275114978623387","2.49487037072504","17.2738176552967","0.00143988528759698","9.73070708096005e-79","0.742539239741805","0.505970061611817","0","3.77849724586543e-06","0.308439301203055","35.7844652551559","136","WU"
"jd1327","245.698529411765","228.151699115135","5.24975848393927","28.4337748023025","2.57609997082574","11.135147440068","0.00188376928635701","2.05352402630832e-45","0.690721529470831","0.107256560194123","0","0.000137065600944841","0.993128701018447","51.1549257651706","136","NumberSharedASV"
"jd2327","46.190045274689","45.9738020480402","1.34129884436378","-0.741934318989488","1.6028107222313","10.3486741531314","0.00190989496895148","3.74125276319706e-83","0.409530118322914","0.726266126963372","0","0.000309630149611051","0.711238154722711","29.4437848547625","136","PropSharedASV"
"jd3327","0.779715073529412","0.786403599101136","-0.0126282884361283","-0.00255042747473481","2.36072461952639","11.0624669059577","0.000110700869503105","4.94203901008603e-126","0.463339361044252","0.911379096930819","0","0.000426265624441369","0.816618570749891","41.7172576756724","136","BC"
"jd4327","0.674517699096589","0.69149308038175","-0.00477789272802714","-0.0167936501085775","2.81642313195172","14.9756721105989","0.000100884103635842","6.71928962743856e-126","0.727145382901194","0.409582054254377","0","9.00673266857055e-07","0.988251201906521","56.4115494473498","136","UU"
"jd5327","0.0811251893985669","0.0829190632524972","-0.00167142665422581","-0.00283713014442427","2.36278051597809","10.146754523831","0.000904874429582062","6.37294494335641e-92","0.529455208157566","0.411748673213828","0","0.00130611610418296","0.526163792654402","27.8185228262938","136","WU"
